银行代码,银行名称,SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,REPORT_TYPE,总资产,发放贷款及垫款,吸收存款,归母净资产,股东权益合计
601665,齐鲁银行,601665,齐鲁银行,2012-12-31 00:00:00,年报,83679664705,45061030833.0,70401197244.0,5305995165,5327536053.0
601665,齐鲁银行,601665,齐鲁银行,2011-12-31 00:00:00,年报,77279390875,40917701935.0,65122846863.0,4378649244,4401377146.0
601665,齐鲁银行,601665,齐鲁银行,2010-12-31 00:00:00,年报,85805774569,42629240324.0,70104534452.0,3626262101,3626262101.0
601665,齐鲁银行,601665,齐鲁银行,2010-03-31 00:00:00,一季报,68069000000,35969000000.0,50897000000.0,3082000000,3082000000.0
601665,齐鲁银行,601665,齐鲁银行,2009-12-31 00:00:00,年报,61359430268,32938577845.0,53660400002.0,1341516241,1341516241.0
601665,齐鲁银行,601665,齐鲁银行,2009-09-30 00:00:00,三季报,59137841545,34245452423.0,51180151782.0,2696916290,2696916290.0
601665,齐鲁银行,601665,齐鲁银行,2009-03-31 00:00:00,一季报,56047740000,33997300000.0,47518130000.0,2589530000,2589530000.0
601665,齐鲁银行,601665,齐鲁银行,2008-12-31 00:00:00,年报,49544576773,27783390355.0,43891473082.0,2670548634,2670548634.0
601665,齐鲁银行,601665,齐鲁银行,2007-12-31 00:00:00,年报,37841189000,,,1995937000,
601665,齐鲁银行,601665,齐鲁银行,2006-12-31 00:00:00,年报,32408597000,,,1849133000,
601665,齐鲁银行,601665,齐鲁银行,2005-12-31 00:00:00,年报,25123679000,,,1357299000,
601665,齐鲁银行,601665,齐鲁银行,2004-12-31 00:00:00,年报,23524760000,,,1293176000,
